item_id,ctr,count
N3839,0.06666666666666667,30
N3841,0.03427692864248892,11057
N3846,0.25,4
N3849,0.0,1
N3853,0.5,2
N3854,0.0,7
N3856,0.0,2
N3858,0.024691358024691357,81
N3859,0.0,2
N3860,0.0,5
N3865,0.028037383177570093,428
N3866,0.0,2
N3872,0.0,3
N3874,0.0,3
N3883,0.0,11
N3884,0.09090909090909091,11
N3885,0.1276595744680851,47
N3886,0.0,1
N3888,0.0,3
N3891,0.0,2
N3892,0.25,4
N3894,0.02810304449648712,6405
N3895,0.0,1
N3900,0.0,4
N3901,0.0,16
N3903,0.0,6
N3907,0.0,2
N3911,0.0,18
N3915,0.25,4
N3916,0.0,1
N3918,0.0,5
N3919,0.0,5
N3924,0.0,1
N3925,0.017777777777777778,225
N3927,0.15384615384615385,13
N3928,0.0,11
N3929,0.0,1
N3930,0.018816682832201746,5155
N3941,0.0,6
N3943,0.0,1
N3944,0.07142857142857142,14
N3951,0.2,5
N3957,0.02074688796680498,1687
N3959,0.0,4
N3963,0.0,6
N3967,0.0,3
N3969,0.0,4
N3973,0.0,4
N3974,0.0,29
N3981,0.0,18
N3982,0.0625,32
N3988,0.0,1
N3991,0.0,2
N3992,0.013937282229965157,287
N3996,0.026737967914438502,187
N3997,0.0,2
N4004,0.0,1
N4009,0.0,3
N4011,0.0,1
N4014,1.0,1
N4021,0.04965089216446858,7734
N4022,0.0,2
N4028,0.0,7
N4029,0.0,6
N4033,0.0,2
N4034,0.030154277699859747,1426
N4036,0.375,8
N4038,0.0,1
N4040,0.0,7
N4044,0.0,1
N4045,0.0,15
N4046,0.0,3
N4047,0.0,1
N4048,0.05263157894736842,19
N4049,0.6666666666666666,3
N4053,0.0,1
N4057,0.0,4
N4059,0.0,12
N4061,0.2,10
N4063,0.0,7
N4064,0.0,19
N4065,0.0,2
N4066,0.03764705882352941,425
N4070,0.0,3
N4076,0.041666666666666664,192
N4080,0.0053285968028419185,1126
N4081,0.0,6
N4087,0.0,7
N4092,0.09090909090909091,11
N4094,0.0,17
N4095,0.125,8
N4100,0.0,3
N4101,0.0,31
N4103,0.0,13
N4105,0.010526315789473684,95
N4106,0.0,6
N4107,0.08113207547169811,530
N4108,0.0,2
N4109,0.0,4
N4112,0.0,3
N4118,0.0,30
N4119,0.05263157894736842,19
N4120,0.0,1
N4123,0.0,1
N4130,0.0,3
N4133,0.0,2
N4134,0.1875,16
N4136,0.0,5
N4143,0.009174311926605505,109
N4148,0.03398558187435633,971
N4152,0.0,22
N4156,0.0231980115990058,2414
N4158,0.0,7
N4160,0.0,16
N4162,0.014150943396226415,1272
N4163,0.06666666666666667,15
N4166,0.0,1
N4170,0.25,4
N4174,0.0,2
N4179,0.0,10
N4181,0.0,1
N4182,0.0,3
N4183,0.5,2
N4186,0.0,20
N4190,0.0,1
N4191,0.0,1
N4193,0.0,1
N4199,0.0,3
N4201,0.013133208255159476,533
N4202,0.0,1
N4210,0.05555555555555555,18
N4212,0.14285714285714285,7
N4216,0.0,12
N4217,0.0,1
N4218,0.0,2
N4219,0.125,8
N4226,0.0,2
N4234,0.0,1
N4238,0.00468384074941452,427
N4241,0.007627118644067797,1180
N4242,0.0,18
N4247,0.03288822947576657,4044
N4249,0.0,2
N4253,0.0,3
N4254,0.125,16
N4258,0.014925373134328358,134
N4260,0.25,4
N4265,0.058823529411764705,17
N4271,0.0,5
N4272,0.0,2
N4273,0.013953488372093023,645
N4277,0.0,21
N4278,0.010638297872340425,94
N4288,0.0,1
N4293,0.0,3
N4295,0.016355140186915886,1712
N4296,0.0,14
N4297,0.0,11
N4307,0.0,4
N4315,0.0,1
N4318,0.0,8
N4328,0.05263157894736842,38
N4329,0.0,45
N4331,0.0,1
N4333,0.0,1
N4334,0.0,11
N4337,0.2,5
N4346,0.13333333333333333,15
N4362,0.0,3
N4369,0.0,113
N4377,0.0,3
N4379,0.0,15
N4380,0.0,1
N4385,0.2,5
N4386,0.0,47
N4395,0.0,1
N4396,0.16666666666666666,6
N4401,0.0,1
N4404,0.04649220489977728,3592
N4406,0.0,2
N4409,0.0,4
N4414,0.25,4
N4421,0.0,4
N4423,0.0,3
N4427,0.0,8
N4428,0.017632241813602016,2779
N4433,0.0,2
N4442,0.0,1
N4450,0.0,15
N4451,0.0,1
N4453,0.2,5
N4458,0.0,1
N4459,0.0,13
N4464,0.0,1
N4466,0.0,10
N4475,0.0,1
N4476,0.0,1
N4481,0.205607476635514,107
N4485,0.06673960612691467,914
N4488,0.05,20
N4495,0.0,3
N4498,0.0,1
N4503,0.05,20
N4504,0.0,2
N4505,0.0,1
N4506,0.10526315789473684,19
N4508,0.08695652173913043,23
N4510,0.03562412342215989,7130
N4513,0.0,20
N4514,0.0,6
N4528,0.0,1
N4532,0.0,2
N4534,1.0,1
N4537,0.014388489208633094,417
N4538,0.0,10
N4540,0.2,10
N4548,0.0,2
N4549,0.12,25
N4550,0.05660377358490566,53
N4552,0.041666666666666664,24
N4555,0.0,1
N4560,0.0,18
N4568,0.0,1
N4569,0.03428571428571429,350
N4573,0.021164021164021163,189
N4574,0.0,1
N4576,0.0,1
N4577,0.0,1
N4581,0.0,1
N4583,0.0,4
N4584,0.0,2
N4586,0.0,4
N4588,0.0,5
N4589,0.0,1
N4595,0.0,9
N4598,0.028125,960
N4608,0.0,7
N4610,0.23404255319148937,47
N4611,0.0,1
N4612,0.0450281425891182,533
N4615,0.013211382113821139,984
N4619,0.0,3
N4620,0.0,2
N4626,0.0,1
N4630,0.07142857142857142,14
N4631,0.0,5
N4633,0.026194144838212634,649
N4634,0.0,3
N4635,0.012448132780082987,241
N4636,0.0,6
N4637,0.058823529411764705,17
N4642,0.09765111695137976,12176
N4646,0.5,2
N4654,0.0,1
N4660,0.0,1
N4661,0.03125,128
N4662,0.0,2
N4663,0.036306235201262825,2534
N4664,0.0,7
N4666,0.0,1
N4672,0.0,131
N4674,0.0,4
N4675,0.03594771241830065,306
N4676,0.0,1
N4679,0.0,7
N4687,0.0,1
N4689,0.07920792079207921,101
N4692,0.0,40
N4694,0.04,25
N4695,0.0,21
N4701,0.0,5
N4704,0.0,3
N4711,0.030534351145038167,131
N4717,0.18181818181818182,11
N4718,0.0,4
N4722,0.04225352112676056,71
N4726,0.0,8
N4727,0.0,1
N4731,0.0392156862745098,51
N4732,0.0,5
N4733,0.0,1
N4740,0.0,8
N4741,0.027888446215139442,251
N4744,1.0,1
N4754,0.011198805460750853,9376
N4756,0.125,8
N4758,0.0,4
N4760,0.0,3
N4765,0.0,4
N4772,0.0,3
N4785,0.0,15
N4788,0.0,8
N4790,0.0,1
N4797,0.0,1
N4805,0.0,2
N4807,0.011263073209975865,1243
N4808,0.0,2
N4810,0.10256410256410256,39
N4812,0.0,2
N4813,1.0,1
N4815,0.027591973244147156,1196
N4816,0.0,1
N4819,0.04519774011299435,177
N4820,0.058823529411764705,68
N4821,0.0,1
N4823,0.0,1
N4824,0.0,1
N4826,0.0,4
N4828,0.0,1
N4836,0.0,11
N4838,0.0,2
N4839,0.0,1
N4841,0.043478260869565216,23
N4845,0.0,1
N4848,0.0,2
N4854,0.03506493506493506,1540
N4859,0.0,17
N4861,0.02032967032967033,1820
N4863,0.0,1
N4865,0.0,9
N4871,0.0,6
N4877,0.0,2
N4879,0.0,2
N4881,0.0,17
N4884,0.0,2
N4886,0.0,2
N4891,0.0,3
N4894,0.0106951871657754,187
N4895,0.0,2
N4903,0.0,5
N4905,0.027559055118110236,254
N4906,0.0,4
N4907,0.1,10
N4908,0.0,6
N4912,0.017053445850914204,5688
N4913,0.03408913213448006,6395
N4917,0.0,1
N4918,0.0,10
N4923,0.0,2
N4924,0.0,1
N4926,0.0,2
N4936,0.05059815650127476,5099
N4943,0.5,2
N4945,0.14285714285714285,7
N4946,0.1111111111111111,18
N4947,0.0,8
N4948,0.0,3
N4954,0.015384615384615385,65
N4955,0.06896551724137931,58
N4956,0.0,205
N4958,0.0,18
N4967,0.0,7
N4975,0.009473684210526316,950
N4980,0.0,5
N4985,0.034405719392314564,4476
N4990,0.0,14
N4991,0.0,1
N4992,0.0,4
N4993,0.02564102564102564,39
N4994,0.029411764705882353,34
N4999,0.015625,384
N5001,0.012779552715654952,939
N5007,0.5,2
N5009,0.06741573033707865,89
N5015,0.2,10
N5020,0.05263157894736842,19
N5023,0.0,1
N5025,0.06,100
N5027,0.0,6
N5032,0.0,7
N5033,0.0,2
N5036,0.25,4
N5037,0.043478260869565216,23
N5038,0.75,4
N5043,0.022931206380857428,1003
N5044,0.009852216748768473,203
N5046,0.25,4
N5048,0.017087845968712396,4155
N5050,0.0030120481927710845,332
N5051,0.0,3
N5052,0.0,1
N5053,1.0,1
N5059,0.0,15
N5061,0.0,1
N5064,0.0,6
N5067,0.0,3
N5075,0.028944150020383204,2453
N5076,0.0,6
N5078,0.0,1
N5079,0.0,1
N5080,0.0,1
N5086,0.0,1
N5088,0.1111111111111111,9
N5091,0.028145695364238412,604
N5093,0.0,1
N5096,0.0,3
N5097,0.0,1
N5101,0.0,1
N5103,0.019230769230769232,104
N5110,0.0,5
N5115,0.08695652173913043,23
N5116,0.011235955056179775,89
N5117,0.0,9
N5119,0.0,7
N5121,0.0,10
N5126,0.0,1
N5127,0.0,8
N5133,0.0,1
N5134,0.25,4
N5135,0.06209150326797386,306
N5138,0.0,6
N5142,0.1,30
N5144,0.23333333333333334,30
N5146,0.007457121551081283,5364
N5150,0.0,2
N5152,0.047619047619047616,21
N5154,0.07734806629834254,181
N5161,0.0,6
N5166,0.0,2
N5167,0.0,1
N5171,0.01079136690647482,556
N5172,0.0,28
N5174,0.0,7
N5176,0.1111111111111111,18
N5181,0.0,7
N5186,0.0,20
N5191,0.14285714285714285,7
N5194,0.0,9
N5195,0.0,1
N5196,0.08823529411764706,34
N5206,0.0,3
N5213,0.07407407407407407,27
N5219,0.0,43
N5220,0.17647058823529413,17
N5221,0.0,8
N5222,0.09090909090909091,11
N5228,0.007142857142857143,280
N5232,0.0,17
N5234,0.0,6
N5235,0.09090909090909091,11
N5236,0.0,12
N5239,0.0,2
N5242,0.0,1
N5245,0.0,1
N5251,0.0,4
N5254,0.0,1
N5255,0.0,2
N5256,0.0,2
N5259,0.0,4
N5260,0.0,4
N5265,0.25,4
N5269,0.0,4
N5275,0.3333333333333333,9
N5276,0.011764705882352941,85
N5286,0.0,4
N5287,0.0,13
N5288,0.033308660251665435,1351
N5289,0.0,2
N5292,0.0,1
N5296,0.0,3
N5300,0.0,1
N5306,0.0,1
N5307,0.0,1
N5308,0.0,12
N5316,0.0,13
N5319,0.0,2
N5324,0.11764705882352941,51
N5334,0.0,14
N5335,0.0,1
N5336,0.0,3
N5337,0.07692307692307693,13
N5338,0.0,2
N5339,0.0,56
N5340,0.046511627906976744,43
N5343,0.0,1
N5346,0.0,8
N5350,0.0,1
N5352,0.0,2
N5355,0.0,1
N5358,0.015296367112810707,523
N5360,0.0,2
N5361,0.0,1
N5364,0.013648400896312895,4909
N5365,0.0,33
N5368,0.0,7
N5369,0.031746031746031744,63
N5370,0.022249093107617895,8270
N5372,0.1111111111111111,9
N5373,0.0,1
N5379,0.044407894736842105,608
N5380,0.0,1
N5382,0.0,1
N5385,0.0,10
N5394,0.0,1
N5395,0.0,5
N5396,0.0,2
N5401,0.0,1
N5402,0.0,17
N5406,0.0,3
N5407,0.0,14
N5409,0.25,4
N5415,0.021917808219178082,365
N5420,0.0,5
N5422,0.0,5
N5423,0.014705882352941176,68
N5428,0.0,19
N5434,0.06521739130434782,46
N5442,0.10492436433859029,6214
N5443,0.0,7
N5447,0.09375,32
N5448,0.05102040816326531,98
N5451,0.1,20
N5453,0.14285714285714285,7
N5454,0.0,1
N5456,0.0,5
N5458,0.0,2
N5460,0.25,4
N5463,0.07692307692307693,13
N5468,0.0,2
N5475,0.0,4
N5476,0.0,42
N5479,0.0,4
N5482,0.0,5
N5484,0.0,1
N5487,0.0,9
N5494,0.0,3
N5497,0.018376722817764167,2612
N5498,0.0,6
N5500,0.0,8
N5501,0.125,16
N5502,0.25,8
N5507,0.017482517482517484,286
N5509,0.3333333333333333,3
N5513,0.0,16
N5514,0.0,45
N5515,0.0,5
N5516,0.02595529920692141,1387
N5517,0.03389830508474576,59
N5518,0.0,4
N5527,0.07142857142857142,28
N5532,0.0,6
N5533,0.0,2
N5534,0.08,25
N5535,0.0,29
N5550,0.09090909090909091,55
N5553,0.0,21
N5555,0.5,2
N5556,0.0,5
N5562,0.0,1
N5566,0.0,1
N5574,0.3333333333333333,3
N5576,0.043478260869565216,23
N5582,0.004846526655896607,619
N5587,0.015212981744421906,986
N5591,0.0,12
N5595,0.0,2
N5597,0.017543859649122806,969
N5602,0.0,2
N5605,0.0,11
N5606,0.0,3
N5608,0.0,7
N5609,0.0,1
N5610,0.0,1
N5614,0.0,3
N5615,0.016666666666666666,60
N5616,0.0,10
N5619,0.0,2
N5636,0.0,2
N5646,0.0,6
N5648,0.0,7
N5650,0.0,23
N5652,0.05818428797826579,4417
N5653,0.0,1
N5657,0.0,4
N5659,0.0,3
N5680,0.0,17
N5681,0.0,1
N5687,0.0,6
N5688,0.04641638225255973,1465
N5689,0.3333333333333333,3
N5690,0.0,1
N5691,0.0,1
N5695,0.03219512195121951,1025
N5698,0.0,4
N5700,0.5,2
N5703,0.03333333333333333,30
N5705,0.0,1
N5706,0.0,2
N5714,0.0,6
N5718,0.0,4
N5720,0.0,7
N5721,0.0,24
N5728,0.0,22
N5730,0.0,9
N5733,0.0,15
N5734,0.0,96
N5736,0.10483870967741936,124
N5737,0.06593406593406594,455
N5739,0.0,9
N5740,0.0,11
N5745,0.0,2
N5747,0.0,1
N5758,0.0,4
N5764,0.0,5
N5765,0.0,5
N5768,0.0,4
N5771,0.08333333333333333,12
N5774,0.03389830508474576,59
N5777,0.0,9
N5780,0.0,20
N5781,0.0,2
N5782,0.0,20
N5783,0.029484029484029485,407
N5784,0.05263157894736842,19
N5786,0.0,10
N5787,0.0,5
N5791,0.029411764705882353,1326
N5798,0.0,1
N5806,0.0,1
N5817,0.0,2
N5820,0.045454545454545456,22
N5821,0.0,1
N5824,0.0,1
N5825,0.5,2
N5827,0.035676810073452254,953
N5830,0.0,3
N5832,0.03125,64
N5833,0.0,1
N5836,0.0,18
N5838,0.020833333333333332,48
N5842,0.0,1
N5843,0.0,25
N5849,0.5,2
N5852,0.0,1
N5854,0.07142857142857142,14
N5865,0.0,2
N5871,0.0,3
N5877,0.0,3
N5879,0.0,6
N5886,0.038461538461538464,52
N5889,0.010950721752115481,4018
N5890,0.017094017094017096,234
N5894,0.0,9
N5899,0.0,2
N5904,0.21428571428571427,14
N5905,0.009948542024013723,2915
N5917,0.0,13
N5930,0.05747126436781609,261
N5939,0.034482758620689655,29
N5940,0.03571428571428571,84
N5943,0.0,2
N5945,0.0,2
N5946,0.0,2
N5948,0.07142857142857142,14
N5949,0.0,1
N5950,0.0,16
N5952,0.0,6
N5955,0.02197802197802198,91
N5957,0.0481651376146789,2616
N5961,0.0,12
N5965,0.0,1
N5966,0.0,11
N5968,0.0,1
N5975,0.0196078431372549,102
N5979,0.1111111111111111,27
N5980,0.04826913700633837,2051
N5981,0.0382262996941896,654
N5982,0.0,10
N5987,0.125,8
N5988,0.0,2
N5991,0.0,2
N5992,0.0,2
N5994,0.0,1
N5998,0.0,1
N6003,0.0,3
N6005,0.0,3
N6007,0.0,2
N6008,0.0091324200913242,219
N6011,0.0,4
N6012,0.0,3
N6013,0.0,1
N6017,0.0,1
N6028,0.0,8
N6030,0.5,2
N6031,0.0,1
N6036,0.0,2
N6039,0.0,13
N6041,0.0,2
N6043,0.0,2
N6049,0.0,3
N6051,0.013238289205702648,982
N6052,0.0,7
N6056,0.033900870223231176,13215
N6057,0.0,1
N6059,0.0,4
N6066,0.04279279279279279,3108
N6073,0.16666666666666666,12
N6074,0.011494252873563218,174
N6084,0.0,3
N6088,0.0,1
N6094,0.11764705882352941,68
N6095,0.0,1
N6097,0.0,2
N6098,0.0,26
N6099,0.011601642710472279,9740
N6100,0.0,31
N6102,0.0,28
N6105,0.06666666666666667,15
N6106,0.0,10
N6113,0.017523364485981307,856
N6114,0.0,8
N6116,0.0,2
N6117,0.0,20
N6120,0.0,3
N6129,0.018867924528301886,53
N6134,0.0,7
N6135,0.0,1
N6141,0.0,1
N6146,0.0,14
N6150,0.0651685393258427,445
N6151,0.0,1
N6153,0.015503875968992248,129
N6155,0.0,3
N6159,0.013422818791946308,149
N6164,0.0,9
N6166,0.0,19
N6169,0.0,5
N6171,0.14285714285714285,7
N6179,0.0,15
N6187,0.0,15
N6190,0.0,3
N6193,0.0,2
N6194,0.0,2
N6198,0.03076923076923077,65
N6199,0.0,6
N6205,0.0,5
N6206,0.1,10
N6207,0.013563501849568433,811
N6210,0.023255813953488372,43
N6211,0.0,3
N6216,0.00554016620498615,361
N6219,0.03937007874015748,381
N6225,0.0,18
N6229,0.0,2
N6246,0.0,2
N6250,0.0,10
N6251,0.25,4
N6255,0.0,10
N6257,0.2857142857142857,7
N6258,0.0,27
N6259,0.0,2
N6262,0.16666666666666666,18
N6265,0.030303030303030304,33
N6268,0.004541326067211626,1101
N6271,0.0,24
N6281,0.0,8
N6289,0.0,2
N6299,0.06451612903225806,31
N6300,0.0,1
N6303,0.0,1
N6306,0.0,5
N6313,0.0,12
N6316,0.25,4
N6319,0.0625,16
N6322,0.0,1
N6324,0.0,2
N6327,0.0,2
N6329,0.05128205128205128,39
N6330,0.047337278106508875,507
N6332,0.0,5
N6333,0.0,3
N6339,0.0,2
N6340,0.0,128
N6341,0.0,5
N6342,0.04085106382978723,2350
N6343,0.0,32
N6349,0.11764705882352941,17
N6352,0.0,1
N6353,0.0,6
N6354,0.0,36
N6355,0.16666666666666666,12
N6359,0.0,2
N6362,0.0,6
N6365,0.0,2
N6373,0.08333333333333333,24
N6374,0.0,3
N6375,0.0,210
N6379,0.025864492549901603,3557
N6381,0.0,1
N6383,0.0,7
N6387,0.1,20
N6388,0.0196078431372549,1989
N6390,0.05842506350550381,2362
N6399,0.03694267515923567,785
N6400,0.0,1
N6406,0.029411764705882353,34
N6408,0.0,1
N6410,0.0,19
N6414,0.0,6
N6417,0.0,3
N6418,0.0,1
N6422,0.0,4
N6423,0.2,10
N6425,0.0967741935483871,31
N6429,0.0,1
N6432,0.025,40
N6434,0.0,1
N6451,0.1,10
N6452,0.16666666666666666,6
N6458,0.05456453305351522,953
N6463,0.2,5
N6469,0.0,1
N6471,0.026078234704112337,997
N6475,0.05405405405405406,37
N6477,0.06669619131975199,11290
N6485,0.0,18
N6490,0.0,4
N6491,0.0,1
N6492,0.0,2
N6494,0.0,1
N6498,0.0,6
N6499,0.0,7
N6501,0.0,1
N6503,0.25,4
N6504,0.0,1
N6505,0.0,13
N6508,0.0,3
N6512,0.0,1
N6513,0.0,4
N6514,0.0,10
N6515,0.0,1
N6516,0.0,3
N6517,0.0,3
N6522,0.0,6
N6528,0.0,1
N6532,0.035211267605633804,142
N6537,0.3333333333333333,6
N6538,0.0,1
N6542,0.0202808112324493,641
N6546,0.0,14
N6547,0.0,13
N6553,0.026143790849673203,153
N6554,0.0,1
N6557,0.0,3
N6559,0.0,3
N6563,0.0,1
N6565,0.3333333333333333,3
N6566,0.008488964346349746,589
N6567,0.2,5
N6571,0.0,2
N6573,0.0,3
N6576,0.0,3
N6577,0.0,3
N6578,0.10045823052520268,2837
N6579,0.06282722513089005,191
N6580,0.02857142857142857,70
N6584,0.0,8
N6585,0.0,2
N6586,0.0,7
N6593,0.0,1
N6596,0.0,3
N6597,0.0,4
N6601,0.015748031496062992,127
N6602,0.0,1
N6605,0.0,2
N6607,0.0,1
N6610,0.021235521235521235,518
N6611,0.0,5
N6612,0.11764705882352941,17
N6616,0.0,17
N6617,0.125,8
N6619,0.0,1
N6628,0.0,1
N6629,0.0,4
N6630,0.0,11
N6631,0.2,10
N6634,0.0,2
N6635,0.2,10
N6638,0.0,1
N6639,0.0,1
N6642,0.05555555555555555,18
N6644,0.0,6
N6645,0.010968921389396709,547
N6647,0.0,2
N6648,0.0,2
N6651,0.07407407407407407,324
N6652,0.0,39
N6657,0.0,2
N6658,0.03146853146853147,2860
N6664,0.02677376171352075,1494
N6665,0.022222222222222223,135
N6678,0.0,6
N6683,0.0,5
N6692,0.0,6
N6693,0.04396073410157917,2343
N6706,0.3333333333333333,3
N6719,0.0,1
N6723,0.0,3
N6726,0.0,1
N6727,0.0,55
N6740,0.0,2
N6749,0.0,5
N6753,0.0,17
N6758,0.11538461538461539,26
N6760,0.045454545454545456,220
N6761,0.0,5
N6763,0.0,1
N6764,0.0,9
N6767,0.048723897911832945,862
N6769,0.0,1
N6772,0.015637860082304528,2430
N6775,0.007772020725388601,386
N6776,0.18181818181818182,11
N6778,0.0,5
N6779,0.10344827586206896,29
N6784,0.3333333333333333,3
N6786,0.0,5
N6787,0.0076599004212945234,2611
N6794,0.06451612903225806,31
N6797,0.0,2
N6798,0.0,5
N6799,0.0,6
N6800,0.0,1
N6801,0.0,3
N6802,0.0,9
N6805,0.0,6
N6806,0.07142857142857142,28
N6812,0.016666666666666666,60
N6814,0.07608695652173914,92
N6816,0.0275,1200
N6819,0.024817518248175182,685
N6820,0.14285714285714285,7
N6821,0.0,41
N6822,0.5,2
N6823,0.0,1
N6825,0.002797202797202797,715
N6829,0.030303030303030304,99
N6833,0.0,7
N6834,0.0,7
N6836,0.08695652173913043,23
N6837,0.0617826879759734,9323
N6838,0.0,1
N6839,0.0,2
N6840,0.0,2
N6841,0.14285714285714285,7
N6848,0.0,2
N6850,0.0,5
N6853,0.0,71
N6854,0.0,56
N6856,0.2222222222222222,9
N6857,0.021148036253776436,2979
N6858,0.0196078431372549,51
N6860,0.0,1
N6861,0.2,5
N6863,0.0,13
N6865,0.07692307692307693,13
N6866,0.017875920084121977,951
N6868,0.09090909090909091,22
N6872,0.0,1
N6873,0.04852941176470588,680
N6875,0.0,28
N6876,0.0,1
N6879,0.0,6
N6880,0.0,2
N6890,0.08956301914048392,2769
N6894,0.0,59
N6898,0.0,2
N6903,0.005449591280653951,367
N6908,0.0,3
N6911,0.029850746268656716,67
N6912,0.0,3
N6913,0.0,5
N6916,0.04147031102733271,1061
N6926,0.044296467863346844,6908
N6928,0.0,23
N6929,0.033216783216783216,1144
N6930,0.0759493670886076,79
N6931,0.0,2
N6932,0.012987012987012988,77
N6933,0.0,2
N6934,0.3333333333333333,3
N6937,0.05555555555555555,18
N6940,0.0,7
N6942,0.02702702702702703,37
N6947,0.019230769230769232,52
N6950,0.0,1
N6953,0.05150976909413854,1126
N6957,0.0,1
N6958,0.0,2
N6960,0.012110726643598616,578
N6962,0.015384615384615385,325
N6970,0.0,1
N6973,0.0,1
N6975,0.036429558011049724,5792
N6977,0.05128205128205128,39
N6981,0.0,2
N6984,0.0,1
N6985,0.0,9
N6990,0.002932551319648094,341
N6993,0.0,4
N6996,0.0,1
N6998,0.1111111111111111,9
N7002,0.0,7
N7006,0.0,18
N7012,0.0,7
N7018,0.0,2
N7025,0.03076923076923077,130
N7034,0.0,41
N7035,0.0,26
N7036,0.03757225433526012,346
N7038,0.0,1
N7040,0.3333333333333333,3
N7041,0.018396846254927726,761
N7047,0.0,10
N7050,0.0,3
N7052,0.0,5
N7053,0.0,2
N7055,0.0,2
N7056,0.0,6
N7065,0.0,3
N7067,0.0,2
N7068,0.0,1
N7074,0.0,14
N7083,0.0,2
N7090,0.23076923076923078,13
N7092,0.15348837209302327,215
N7093,0.06666666666666667,15
N7094,0.125,8
N7095,0.0,2
N7096,0.1,10
N7099,0.0,5
N7104,0.02806122448979592,392
N7105,0.0,1
N7107,0.0,6
N7112,0.031839622641509434,848
N7114,0.0,3
N7115,0.0,1
N7118,0.0,6
N7119,0.3333333333333333,3
N7121,0.05835257890685142,6495
N7124,0.0,3
N7125,0.02040816326530612,98
N7128,0.044356767097082736,8364
N7129,0.051194539249146756,293
N7130,0.025,80
N7131,0.0,1
N7133,0.0,4
N7136,0.13333333333333333,30
N7145,0.013793103448275862,145
N7148,0.0,1
N7151,0.0,1
N7155,0.0,16
N7157,0.008264462809917356,121
N7166,0.0,3
N7172,0.0,1
N7175,0.0,7
N7177,0.0,1
N7178,0.0,1
N7183,0.0,7
N7184,0.25,4
N7186,1.0,1
N7188,0.0,1
N7190,0.0,8
N7193,0.0,4
N7195,0.0,2
N7197,0.0,1
N7198,0.0,3
N7202,0.04411764705882353,68
N7204,0.0,5
N7205,0.0,3
N7206,0.0,10
N7213,0.05714285714285714,35
N7216,0.0,6
N7217,0.0,3
N7218,0.0,1
N7220,0.041666666666666664,48
N7224,0.0,28
N7226,0.0,4
N7244,0.0,2
N7245,0.046242774566473986,173
N7247,0.0,1
N7250,0.2727272727272727,11
N7260,0.0,2
N7261,0.25,4
N7272,0.019469026548672566,565
N7275,0.0,1
N7280,0.0,7
N7281,0.0,1
N7282,0.16666666666666666,6
N7285,0.2,25
N7288,0.0,1
N7290,0.0,2
N7293,0.3333333333333333,3
N7295,0.0,9
N7296,0.2,5
N7301,0.08620689655172414,116
N7304,0.0,1
N7307,0.0,4
N7313,0.012396694214876033,726
N7318,0.0,2
N7319,0.05534351145038168,11004
N7320,0.07142857142857142,14
N7321,0.0,16
N7322,0.0,7
N7325,0.25,8
N7328,0.03593839132915003,5259
N7330,0.0,3
N7333,0.005780346820809248,173
N7336,0.0,13
N7342,0.03488372093023256,86
N7357,0.0,2
N7361,0.0,4
N7364,0.05454545454545454,55
N7365,0.0,67
N7367,0.0,1
N7369,0.0,1
N7370,0.0,9
N7371,0.0,2
N7372,0.0,45
N7377,0.0,1
N7381,0.0,1
N7383,0.0,5
N7385,0.0,4
N7389,0.0,2
N7393,0.2222222222222222,9
N7394,0.1111111111111111,18
N7404,0.5,2
N7405,0.2,15
N7408,0.1111111111111111,18
N7413,0.0,16
N7415,0.0,2
N7417,0.0,17
N7419,0.02170731707317073,4100
N7421,0.0,7
N7424,0.0,3
N7425,0.0,6
N7427,0.0,3
N7430,0.0,1
N7431,0.02749719416386083,1782
N7433,0.0,2
N7435,0.0,8
N7438,0.0,8
N7439,0.0,1
N7443,0.08108108108108109,74
N7444,0.0,13
N7447,0.0,1
N7449,0.0625,16
N7454,0.0,1
N7456,0.15384615384615385,39
N7460,0.0,1
N7462,0.06743421052631579,608
N7466,0.009681323114158934,2479
N7470,0.011948529411764705,1088
N7471,0.0,33
N7474,0.0208,625
N7476,0.006060606060606061,330
N7481,0.5,4
N7482,0.0,1
N7483,0.0,1
N7485,0.0,3
N7490,0.0,2
N7491,0.0,1
N7493,0.0,3
N7494,0.02215530221553022,4649
N7500,0.0,1
N7504,0.0,18
N7506,0.0,14
N7507,0.023809523809523808,126
N7513,0.0,2
N7516,0.0,2
N7518,0.35714285714285715,14
N7519,0.09523809523809523,21
N7524,0.024390243902439025,41
N7526,0.0,17
N7535,0.01904761904761905,315
N7536,0.0,1
N7537,0.0,11
N7539,0.0,6
N7540,0.01909307875894988,419
N7542,0.0,9
N7545,0.0,3
N7547,0.07692307692307693,91
N7548,1.0,1
N7551,0.5,2
N7552,0.0,8
N7556,0.0,2
N7560,0.0,30
N7564,0.0,15
N7568,0.25,4
N7570,0.0,6
N7576,0.0,5
N7577,0.0625,16
N7578,0.0,1
N7583,0.0,13
N7588,0.0,2
N7593,0.0,19
N7595,0.0,5
N7597,0.0,1
N7601,0.0,23
N7611,0.0,2
N7615,0.0,7
N7616,0.2222222222222222,9
N7618,0.0336676217765043,9772
N7620,0.03125,128
N7623,0.0,4
N7624,0.0,1
N7627,0.1,20
N7630,0.0,14
N7631,0.038461538461538464,78
N7635,0.125,8
N7640,0.0,20
N7651,0.0,33
N7656,0.07142857142857142,14
N7657,0.0,2
